1,-146.879,-166.768
1,-146.879,-165.768
1,-148.879,-163.768
1,-148.879,-162.768
1,-150.879,-160.768
1,-150.879,-159.768
1,-151.879,-158.768
1,-151.879,-157.768
1,-152.879,-156.768
1,-152.879,-155.768
1,-153.879,-154.768
1,-153.879,-153.768
1,-154.879,-152.768
1,-154.879,-151.768
1,-155.879,-150.768
1,-155.879,-147.768
1,-156.879,-146.768
1,-156.879,-144.768
1,-157.879,-143.768
1,-157.879,-142.768
1,-159.879,-140.768
1,-159.879,-138.768
1,-160.879,-137.768
1,-160.879,-125.768
1,-161.879,-124.768
1,-161.879,-121.768
1,-162.879,-120.768
1,-162.879,-115.768
1,-163.879,-114.768
1,-163.879,-113.768
1,-170.879,-106.768
1,-170.879,-105.768
1,-171.879,-104.768
1,-171.879,-100.768
1,-172.879,-99.768
1,-172.879,-97.768
1,-174.879,-95.768
1,-174.879,-93.768
1,-175.879,-92.768
1,-174.879,-91.768
1,-174.879,-90.768
1,-173.879,-90.768
1,-172.879,-89.768
1,-168.879,-89.768
1,-167.879,-88.768
1,-166.879,-88.768
1,-163.879,-85.768
1,-163.879,-83.768
1,-162.879,-82.768
1,-162.879,-81.768
1,-161.879,-80.768
1,-161.879,-78.768
1,-160.879,-77.768
1,-160.879,-75.768
1,-159.879,-74.768
1,-159.879,-65.768
1,-158.879,-64.768
1,-158.879,-63.768
1,-157.879,-62.768
1,-157.879,-61.768
1,-156.879,-60.768
1,-156.879,-59.768
1,-155.879,-58.768
1,-155.879,-57.768
1,-154.879,-56.768
1,-154.879,-54.768
1,-153.879,-53.768
1,-153.879,-37.768
1,-154.879,-36.768
1,-154.879,-35.768
1,-156.879,-33.768
1,-157.879,-33.768
1,-158.879,-32.768
1,-163.879,-32.768
1,-164.879,-31.768
1,-175.879,-31.768
1,-176.879,-30.768
1,-178.879,-30.768
1,-183.879,-25.768
1,-183.879,-24.768
1,-186.879,-21.768
1,-186.879,-20.768
1,-187.879,-19.768
1,-187.879,-17.768
1,-188.879,-16.768
1,-188.879,-14.768
1,-187.879,-13.768
1,-187.879,-11.768
1,-186.879,-10.768
1,-186.879,-9.76801
1,-184.879,-7.76801
1,-184.879,-5.76801
1,-183.879,-4.76801
1,-183.879,-3.76801
1,-182.879,-2.76801
1,-182.879,-0.768005
1,-181.879,0.231995
1,-181.879,3.23199
1,-180.879,4.23199
1,-180.879,26.232
1,-179.879,27.232
1,-179.879,28.232
1,-178.879,29.232
1,-178.879,30.232
1,-177.879,30.232
1,-175.879,32.232
1,-174.879,32.232
1,-169.879,37.232
1,-169.879,39.232
1,-168.879,40.232
1,-168.879,45.232
1,-165.879,48.232
1,-164.879,48.232
1,-163.879,49.232
1,-162.879,49.232
1,-158.879,53.232
1,-158.879,54.232
1,-156.879,56.232
1,-156.879,57.232
1,-155.879,58.232
1,-155.879,60.232
1,-154.879,61.232
1,-154.879,94.232
1,-153.879,95.232
1,-153.879,97.232
1,-152.879,98.232
1,-152.879,100.232
1,-151.879,101.232
1,-151.879,104.232
1,-150.879,105.232
1,-150.879,108.232
1,-149.879,109.232
1,-149.879,111.232
1,-148.879,112.232
1,-148.879,113.232
1,-147.879,114.232
1,-147.879,116.232
1,-146.879,117.232
1,-146.879,119.232
1,-145.879,120.232
1,-145.879,122.232
1,-144.879,123.232
1,-144.879,125.232
1,-143.879,126.232
1,-143.879,127.232
1,-141.879,129.232
1,-141.879,130.232
1,-140.879,131.232
1,-140.879,132.232
1,-138.879,134.232
1,-138.879,135.232
1,-137.879,136.232
1,-137.879,137.232
1,-135.879,139.232
1,-135.879,140.232
1,-131.879,144.232
1,-131.879,145.232
1,-129.879,147.232
1,-129.879,148.232
1,-128.879,149.232
1,-128.879,150.232
1,-127.879,151.232
1,-127.879,153.232
1,-126.879,154.232
1,-126.879,155.232
1,-125.879,156.232
1,-125.879,157.232
1,-124.879,158.232
1,-124.879,159.232
1,-122.879,161.232
1,-122.879,162.232
1,-119.879,165.232
1,-119.879,166.232
1,-115.879,170.232
1,-115.879,171.232
1,-109.879,177.232
1,-108.879,177.232
1,-104.879,181.232
1,-103.879,181.232
1,-94.879,190.232
1,-93.879,190.232
1,-91.879,192.232
1,-90.879,192.232
1,-88.879,194.232
1,-87.879,194.232
1,-84.879,197.232
1,-83.879,197.232
1,-78.879,202.232
1,-78.879,203.232
1,-75.879,206.232
1,-74.879,206.232
1,-73.879,207.232
1,-72.879,207.232
1,-71.879,208.232
1,-69.879,208.232
1,-68.879,209.232
1,-65.879,209.232
1,-64.879,210.232
1,-63.879,210.232
1,-62.879,211.232
1,-60.879,211.232
1,-59.879,212.232
1,-58.879,212.232
1,-57.879,213.232
1,-56.879,213.232
1,-55.879,214.232
1,-54.879,214.232
1,-53.879,215.232
1,-52.879,215.232
1,-50.879,217.232
1,-49.879,217.232
1,-48.879,218.232
1,-47.879,218.232
1,-46.879,219.232
1,-45.879,219.232
1,-44.879,220.232
1,-43.879,220.232
1,-42.879,221.232
1,-41.879,221.232
1,-38.879,224.232
1,-37.879,224.232
1,-36.879,225.232
1,-34.879,225.232
1,-33.879,226.232
1,-32.879,226.232
1,-31.879,227.232
1,-30.879,227.232
1,-29.879,228.232
1,-28.879,228.232
1,-27.879,229.232
1,-26.879,229.232
1,-25.879,230.232
1,-23.879,230.232
1,-22.879,231.232
1,-18.879,231.232
1,-17.879,232.232
1,-14.879,232.232
1,-13.879,233.232
1,-10.879,233.232
1,-9.879,234.232
1,-8.879,234.232
1,-7.879,235.232
1,-4.879,235.232
1,-3.879,236.232
1,0.121002,236.232
1,1.121,237.232
1,5.121,237.232
1,6.121,238.232
1,23.121,238.232
1,24.121,237.232
1,26.121,237.232
1,27.121,236.232
1,43.121,236.232
1,44.121,235.232
1,46.121,235.232
1,47.121,234.232
1,49.121,234.232
1,50.121,233.232
1,78.121,233.232
1,79.121,234.232
1,83.121,234.232
1,84.121,235.232
1,85.121,235.232
1,86.121,236.232
1,87.121,236.232
1,88.121,237.232
1,90.121,237.232
1,93.121,234.232
1,93.121,233.232
1,95.121,231.232
1,96.121,231.232
1,97.121,230.232
1,102.121,230.232
1,103.121,229.232
1,105.121,229.232
1,106.121,228.232
1,108.121,228.232
1,109.121,227.232
1,110.121,227.232
1,112.121,225.232
1,113.121,225.232
1,116.121,222.232
1,117.121,222.232
1,121.121,218.232
1,122.121,218.232
1,123.121,217.232
1,124.121,217.232
1,125.121,216.232
1,128.121,216.232
1,129.121,215.232
1,130.121,215.232
1,131.121,214.232
1,132.121,214.232
1,136.121,210.232
1,136.121,209.232
1,137.121,208.232
1,137.121,207.232
1,138.121,206.232
1,138.121,203.232
1,139.121,202.232
1,139.121,197.232
1,140.121,196.232
1,140.121,195.232
1,141.121,194.232
1,141.121,193.232
1,143.121,191.232
1,143.121,190.232
1,144.121,189.232
1,144.121,188.232
1,150.121,182.232
1,151.121,182.232
1,152.121,181.232
1,153.121,181.232
1,154.121,180.232
1,154.121,179.232
1,156.121,177.232
1,156.121,176.232
1,157.121,175.232
1,157.121,174.232
1,159.121,172.232
1,160.121,172.232
1,161.121,171.232
1,173.121,171.232
1,174.121,170.232
1,175.121,170.232
1,175.121,169.232
1,176.121,168.232
1,176.121,167.232
1,177.121,166.232
1,177.121,152.232
1,178.121,151.232
1,178.121,150.232
1,180.121,148.232
1,181.121,148.232
1,187.121,142.232
1,188.121,142.232
1,194.121,136.232
1,194.121,135.232
1,196.121,133.232
1,197.121,133.232
1,199.121,131.232
1,199.121,130.232
1,200.121,129.232
1,200.121,120.232
1,201.121,119.232
1,201.121,117.232
1,202.121,116.232
1,202.121,115.232
1,203.121,114.232
1,203.121,109.232
1,202.121,108.232
1,202.121,107.232
1,201.121,106.232
1,201.121,105.232
1,200.121,104.232
1,199.121,104.232
1,198.121,103.232
1,194.121,103.232
1,192.121,105.232
1,191.121,105.232
1,190.121,106.232
1,189.121,106.232
1,188.121,107.232
1,176.121,107.232
1,175.121,106.232
1,174.121,106.232
1,172.121,104.232
1,172.121,103.232
1,171.121,102.232
1,171.121,94.232
1,170.121,93.232
1,170.121,84.232
1,169.121,83.232
1,169.121,80.232
1,168.121,79.232
1,168.121,76.232
1,167.121,75.232
1,167.121,64.232
1,166.121,63.232
1,166.121,60.232
1,165.121,59.232
1,165.121,55.232
1,164.121,54.232
1,164.121,52.232
1,162.121,50.232
1,162.121,49.232
1,158.121,45.232
1,158.121,44.232
1,157.121,43.232
1,157.121,37.232
1,156.121,36.232
1,156.121,33.232
1,155.121,32.232
1,155.121,29.232
1,154.121,28.232
1,154.121,26.232
1,153.121,25.232
1,153.121,23.232
1,152.121,22.232
1,152.121,21.232
1,151.121,20.232
1,151.121,19.232
1,150.121,18.232
1,150.121,17.232
1,148.121,15.232
1,148.121,14.232
1,140.121,6.23199
1,139.121,6.23199
1,136.121,3.23199
1,135.121,3.23199
1,134.121,2.23199
1,134.121,1.23199
1,132.121,-0.768005
1,132.121,-1.76801
1,130.121,-3.76801
1,130.121,-4.76801
1,129.121,-5.76801
1,128.121,-5.76801
1,127.121,-6.76801
1,120.121,-6.76801
1,119.121,-7.76801
1,117.121,-7.76801
1,113.121,-11.768
1,113.121,-12.768
1,112.121,-13.768
1,112.121,-29.768
1,113.121,-30.768
1,113.121,-31.768
1,114.121,-32.768
1,114.121,-33.768
1,115.121,-34.768
1,115.121,-35.768
1,116.121,-36.768
1,116.121,-37.768
1,117.121,-38.768
1,117.121,-41.768
1,118.121,-42.768
1,118.121,-43.768
1,119.121,-44.768
1,119.121,-45.768
1,120.121,-46.768
1,120.121,-47.768
1,124.121,-51.768
1,124.121,-52.768
1,126.121,-54.768
1,126.121,-55.768
1,127.121,-56.768
1,127.121,-57.768
1,128.121,-58.768
1,128.121,-59.768
1,129.121,-60.768
1,129.121,-61.768
1,130.121,-62.768
1,130.121,-64.768
1,131.121,-65.768
1,131.121,-67.768
1,132.121,-68.768
1,132.121,-70.768
1,133.121,-71.768
1,133.121,-72.768
1,134.121,-73.768
1,134.121,-75.768
1,135.121,-76.768
1,135.121,-78.768
1,136.121,-79.768
1,136.121,-81.768
1,137.121,-82.768
1,137.121,-83.768
1,138.121,-84.768
1,138.121,-86.768
1,139.121,-87.768
1,139.121,-93.768
1,140.121,-94.768
1,140.121,-97.768
1,141.121,-98.768
1,141.121,-101.768
1,142.121,-102.768
1,142.121,-108.768
1,143.121,-109.768
1,143.121,-128.768
1,142.121,-129.768
1,142.121,-132.768
1,141.121,-133.768
1,141.121,-136.768
1,140.121,-137.768
1,140.121,-141.768
1,139.121,-142.768
1,139.121,-144.768
1,138.121,-145.768
1,138.121,-147.768
1,137.121,-148.768
1,137.121,-150.768
1,136.121,-151.768
1,136.121,-153.768
1,135.121,-154.768
1,135.121,-156.768
1,134.121,-157.768
1,134.121,-158.768
1,132.121,-160.768
1,132.121,-161.768
1,131.121,-162.768
1,131.121,-164.768
1,130.121,-165.768
1,130.121,-168.768
1,129.121,-169.768
1,129.121,-171.768
1,128.121,-172.768
1,128.121,-173.768
1,127.121,-174.768
1,127.121,-175.768
1,121.121,-181.768
1,121.121,-183.768
1,120.121,-184.768
1,120.121,-186.768
1,119.121,-187.768
1,119.121,-190.768
1,118.121,-191.768
1,118.121,-192.768
1,117.121,-193.768
1,117.121,-194.768
1,115.121,-196.768
1,115.121,-197.768
1,113.121,-199.768
1,113.121,-200.768
1,104.121,-209.768
1,103.121,-209.768
1,90.121,-222.768
1,89.121,-222.768
1,87.121,-224.768
1,86.121,-224.768
1,83.121,-227.768
1,82.121,-227.768
1,80.121,-229.768
1,80.121,-230.768
1,79.121,-231.768
1,79.121,-232.768
1,78.121,-233.768
1,78.121,-234.768
1,75.121,-237.768
1,69.121,-237.768
1,68.121,-238.768
1,67.121,-238.768
1,63.121,-242.768
1,63.121,-243.768
1,60.121,-246.768
1,48.121,-246.768
1,47.121,-247.768
1,46.121,-247.768
1,41.121,-252.768
1,18.121,-252.768
1,17.121,-253.768
1,12.121,-253.768
1,11.121,-254.768
1,-2.879,-254.768
1,-3.879,-255.768
1,-6.879,-255.768
1,-7.879,-256.768
2,-34.829,-255.747
2,-35.829,-254.747
2,-36.829,-254.747
2,-43.829,-247.747
2,-44.829,-247.747
2,-46.829,-245.747
2,-48.829,-245.747
2,-49.829,-244.747
2,-50.829,-244.747
2,-51.829,-243.747
2,-55.829,-243.747
2,-56.829,-242.747
2,-74.829,-242.747
2,-75.829,-243.747
2,-80.829,-243.747
2,-94.829,-229.747
2,-94.829,-228.747
2,-98.829,-224.747
2,-100.829,-224.747
2,-101.829,-223.747
2,-110.829,-223.747
2,-111.829,-222.747
2,-112.829,-222.747
2,-113.829,-221.747
2,-113.829,-220.747
2,-114.829,-219.747
2,-114.829,-218.747
2,-115.829,-217.747
2,-115.829,-215.747
2,-116.829,-214.747
